448,0.666666667
450,0.166666667
451,0.2
452,0.9375
453,0.214285714
454,0.222222222
455,0.5
456,0.75
458,0.666666667
459,0.5
460,0.75
467,0.666666667
469,0.333333333
473,0.666666667
474,0.666666667
475,0.666666667
476,0.090909091
477,0.5
478,0.538461538
479,0.133333333
480,0.2
481,0.4
482,0.333333333
483,0.8
484,0.777777778
486,0.4
488,0.666666667
490,0.5
491,0.333333333
492,0.333333333
493,0.666666667
495,0.4
496,0.5
499,0.4
500,0.111111111
501,0.8
503,0.285714286
504,0.5
507,0.666666667
510,0.666666667
511,0.75
514,0.666666667
515,0.666666667
516,0.5
519,0.4
520,0.4
521,0.25
522,0.75
525,0.666666667
526,0.5
530,0.666666667
534,0.5
535,0.5
537,0.666666667
538,0.5
541,0.666666667
542,0.666666667
545,0.571428571
546,0.5
549,0.5
552,0.5
554,0.5
555,0.5
557,0.666666667
558,0.5
559,0.5
563,0.5
565,0.5
566,0.5
567,0.5
568,0.5
569,0.5
570,0.333333333
571,0.166666667
572,0.666666667
573,0.5
574,0.333333333
575,0.75
576,0.333333333
578,0.666666667
580,0.666666667
581,0.333333333
584,0.333333333
585,0.333333333
589,0.666666667
592,0.666666667
596,0.666666667
597,0.666666667
598,0.5
601,0.5
607,0.666666667
609,0.5
611,0.666666667
617,0.5
619,0.666666667
620,0.666666667
621,0.428571429
622,0.5
624,0.5
625,0.333333333
627,0.666666667
629,0.666666667
632,0.666666667
633,0.5
635,0.333333333
638,0.5
639,0.75
640,0.333333333
642,0.333333333
644,0.666666667
645,0.333333333
646,0.666666667
647,0.666666667
648,0.333333333
649,0.666666667
651,0.5
652,0.666666667
653,0.75
654,0.8
655,0.5
656,0.5
657,0.5
659,0.666666667
660,0.5
661,0.666666667
665,0.666666667
666,0.5
667,0.5
668,0.5
669,0.5
671,0.5
673,0.5
675,0.666666667
676,0.25
677,0.428571429
678,0.333333333
679,0.157894737
680,0.117647059
681,0.75
682,0.066666667
683,0.133333333
686,0.4
687,0.5
688,0.666666667
689,0.2
690,0.25
691,0.5
692,0.333333333
693,0.5
694,0.666666667
695,0.666666667
696,0.666666667
697,0.5
698,0.75
699,0.25
700,0.333333333
701,0.8
702,0.6
703,0.4
704,0.333333333
706,0.75
707,0.5
708,0.75
710,0.5
713,0.666666667
714,0.75
715,0.25
716,0.666666667
717,0.25
718,0.166666667
719,0.5
720,0.75
721,0.5
722,0.666666667
723,0.5
725,0.5
726,0.666666667
727,0.5
730,0.333333333
731,0.5
732,0.666666667
733,0.4
734,0.5
735,0.75
740,0.666666667
742,0.5
743,0.666666667
744,0.5
745,0.666666667
747,0.5
753,0.5
754,0.666666667
757,0.5
759,0.666666667
760,0.5
761,0.5
762,0.666666667
763,0.5
764,0.5
765,0.8
766,0.666666667
767,0.5
768,0.5
770,0.4
771,0.5
772,0.4
773,0.25
776,0.5
777,0.5
778,0.5
779,0.714285714
781,0.333333333
782,0.5
783,0.666666667
784,0.5
786,0.5
788,0.666666667
789,0.6
790,0.4
791,0.5
792,0.666666667
793,0.5
794,0.5
795,0.6
798,0.75
799,0.666666667
801,0.666666667
806,0.5
807,0.666666667
808,0.666666667
809,0.5
810,0.2
811,0.333333333
812,0.571428571
813,0.142857143
818,0.5
819,0.666666667
821,0.666666667
822,0.5
823,0.666666667
824,0.5
825,0.666666667
827,0.5
828,0.666666667
832,0.333333333
833,0.4
834,0.5
835,0.666666667
836,0.666666667
838,0.666666667
840,0.5
841,0.333333333
842,0.5
843,0.5
844,0.333333333
845,0.833333333
846,0.8
847,0.428571429
850,0.666666667
854,0.666666667
855,0.5
858,0.5
859,0.777777778
860,0.444444444
862,0.5
869,0.666666667
871,0.5
872,0.5
875,0.5
876,0.666666667
877,0.5
878,0.5
879,0.5
880,0.666666667
881,0.5
886,0.5
889,0.5
890,0.5
891,0.5
892,0.75
894,0.666666667
895,0.666666667
896,0.5
897,0.4
899,0.75
901,0.5
902,0.5
903,0.5
905,0.666666667
908,0.666666667
909,0.666666667
917,0.666666667
919,0.666666667
920,0.5
921,0.666666667
924,0.333333333
926,0.5
927,0.666666667
929,0.666666667
930,0.5
931,0.666666667
935,0.2
936,0.666666667
937,0.2
938,0.222222222
939,0.571428571
940,0.333333333
941,0.333333333
942,0.6
944,0.666666667
947,0.666666667
949,0.363636364
950,0.818181818
951,0.4
952,0.25
953,0.5
954,0.75
956,0.5
957,0.25
958,0.666666667
964,0.666666667
969,0.666666667
970,0.5
973,0.666666667
977,0.666666667
979,0.666666667
981,0.666666667
983,0.5
986,0.5
987,0.75
988,0.666666667
995,0.666666667
998,0.5
1001,0.5
1003,0.666666667
1007,0.5
1008,0.666666667
1009,0.5
1011,0.5
1012,0.666666667
1014,0.666666667
1018,0.666666667
1019,0.333333333
1020,0.833333333
1021,0.666666667
1026,0.5
1027,0.666666667
1028,0.5
1029,0.5
1031,0.666666667
1032,0.666666667
1033,0.5
1034,0.666666667
1037,0.5
1041,0.666666667
1042,0.5
1044,0.5
1046,0.333333333
1047,0.5
1048,0.5
1049,0.5
1052,0.5
1056,0.4
1057,0.333333333
1058,0.666666667
1059,0.5
1060,0.5
1062,0.666666667
1063,0.75
1067,0.333333333
1071,0.2
1072,0.5
1073,0.5
1074,0.333333333
1076,0.5
1077,0.5
1079,0.666666667
1080,0.5
1081,0.5
1084,0.666666667
1086,0.666666667
1087,0.6
1090,0.666666667
1091,0.666666667
1093,0.666666667
1096,0.666666667
1097,0.5
1098,0.5
1099,0.75
1100,0.5
1102,0.333333333
1103,0.2
1105,0.666666667
1106,0.5
1110,0.666666667
1111,0.666666667
1112,0.333333333
1113,0.333333333
1114,0.8
1116,0.5
1117,0.4
1118,0.25
1119,0.333333333
1121,0.666666667
1122,0.714285714
1123,0.4
1124,0.4
1126,0.666666667
1127,0.666666667
1128,0.666666667
1131,0.666666667
1132,0.666666667
1134,0.5
1135,0.5
1136,0.666666667
1137,0.666666667
1138,0.5
1139,0.75
1140,0.5
1141,0.666666667
1142,0.5
1145,0.5
1146,0.5
1148,0.666666667
1149,0.666666667
1150,0.666666667
1151,0.5
1152,0.5
1153,0.6
1155,0.666666667
1158,0.666666667
1160,0.333333333
1161,0.4
1162,0.5
1163,0.428571429
1164,0.5
1165,0.333333333
1166,0.5
1167,0.666666667
1168,0.3
1169,0.5
1170,0.666666667
1171,0.666666667
1174,0.666666667
1175,0.75
1176,0.8
1177,0.75
1178,0.2
1179,0.5
1180,0.666666667
1181,0.5
1184,0.25
1185,0.8
1186,0.5
1187,0.5
1188,0.75
1189,0.4
1190,0.285714286
1191,0.8
1192,0.333333333
1193,0.5
1194,0.333333333
1195,0.666666667
1197,0.666666667
1201,0.4
1202,0.8
1203,0.25
1204,0.4
1206,0.75
1207,0.5
1208,0.666666667
1211,0.5
1212,0.5
1213,0.5
1214,0.5
1215,0.4
1216,0.5
1218,0.333333333
1219,0.6
1220,0.333333333
1221,0.5
1222,0.666666667
1223,0.5
1224,0.5
1227,0.4
1228,0.6
1229,0.25
1230,0.666666667
1231,0.4
1232,0.5
1233,0.666666667
1234,0.166666667
1235,0.5
1236,0.5
1237,0.571428571
1238,0.333333333
1240,0.666666667
1241,0.666666667
1243,0.5
1244,0.5
1245,0.333333333
1250,0.5
1251,0.5
1252,0.25
1254,0.5
1255,0.5
1258,0.5
1260,0.5
1261,0.333333333
1262,0.5
1263,0.2
1264,0.714285714
1265,0.4
1266,0.25
1268,0.5
